"Taxa"	"marshmallow24"	"marshmallow37"	"marshmallow41"	"marshmallow44"	"marshmallow49"	"marshmallow53"	"marshmallow60"	"marshmallow70"
"Human Diseases|Cancers: Specific types|Colorectal cancer"	3.06632645707412e-06	7.08098426198625e-05	0.000102800175416664	2.30976367515454e-05	1.73650577169328e-05	8.15109374018442e-06	1.06288362600641e-05	6.87433854266217e-05
"Human Diseases|Cancers: Specific types|Small cell lung cancer"	3.06632645707412e-06	7.08098426198625e-05	0.000102800175416664	2.30976367515454e-05	1.73650577169328e-05	8.15109374018442e-06	1.06288362600641e-05	6.87433854266217e-05
"Human Diseases|Cardiovascular diseases|Viral myocarditis"	3.06632645707412e-06	7.08098426198625e-05	0.000102800175416664	2.30976367515454e-05	1.73650577169328e-05	8.15109374018442e-06	1.06288362600641e-05	6.87433854266217e-05
"Human Diseases|Infectious diseases: Parasitic|Toxoplasmosis"	3.06632645707412e-06	7.08098426198625e-05	0.000102800175416664	2.30976367515454e-05	1.73650577169328e-05	8.15109374018442e-06	1.06288362600641e-05	6.87433854266217e-05
"Human Diseases|Infectious diseases: Viral|Hepatitis B"	3.06632645707412e-06	7.08098426198625e-05	0.000102800175416664	2.30976367515454e-05	1.73650577169328e-05	8.15109374018442e-06	1.06288362600641e-05	6.87433854266217e-05
"Human Diseases|Infectious diseases: Viral|Herpes simplex infection"	3.06632645707412e-06	7.08098426198625e-05	0.000102800175416664	2.30976367515454e-05	1.73650577169328e-05	8.15109374018442e-06	1.06288362600641e-05	6.87433854266217e-05
"Human Diseases|Infectious diseases: Viral|Human cytomegalovirus infection"	3.06632645707412e-06	7.08098426198625e-05	0.000102800175416664	2.30976367515454e-05	1.73650577169328e-05	8.15109374018442e-06	1.06288362600641e-05	6.87433854266217e-05
"Human Diseases|Infectious diseases: Viral|Influenza A"	3.06632645707412e-06	7.08098426198625e-05	0.000102800175416664	2.30976367515454e-05	1.73650577169328e-05	8.15109374018442e-06	1.06288362600641e-05	6.87433854266217e-05
"Human Diseases|Infectious diseases: Viral|Kaposi's sarcoma-associated herpesvirus infection"	3.06632645707412e-06	7.08098426198625e-05	0.000102800175416664	2.30976367515454e-05	1.73650577169328e-05	8.15109374018442e-06	1.06288362600641e-05	6.87433854266217e-05
"Metabolism|Chemical structure transformation maps|Biosynthesis of terpenoids and steroids"	2.19023318362437e-06	7.02922636472764e-05	0.000102917760800988	2.25122511564069e-05	1.73624882069292e-05	8.15109374018442e-06	1.04186945414201e-05	6.86996530086185e-05
"Metabolism|Lipid metabolism|Steroid biosynthesis"	2.19023318362437e-06	7.02922636472764e-05	0.000102679525243578	2.25122511564069e-05	1.72338771831742e-05	8.15109374018442e-06	1.0181415783748e-05	6.86996530086185e-05
"Genetic Information Processing|Replication and repair|Non-homologous end-joining"	6.30933172429394e-05	1.68896689041373e-05	1.01845700792645e-05	2.15084581394763e-05	4.00366116949412e-05	3.61365155814843e-05	1.53785396033053e-05	7.98081841407196e-05
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - yeast"	2.09292425218049e-05	8.67470040631997e-06	1.50110665206794e-05	7.51948852610457e-06	1.41578312897598e-05	1.90205125515002e-05	7.50898686636623e-05	9.04656182208854e-05
"Human Diseases|Neurodegenerative diseases|Prion diseases"	2.27127181141847e-05	1.50105708027141e-05	1.52518332566424e-05	1.53817284957601e-05	3.5747920254425e-05	2.1970432190805e-05	8.75472216713765e-05	2.79092340347513e-06
"Genetic Information Processing|Transcription|Basal transcription factors"	4.55724947421271e-05	1.99596228089938e-05	1.27819048825478e-05	2.37652521484148e-05	3.51709583323719e-05	3.5030295716745e-05	1.66460806724281e-05	4.02735813065571e-06
"Human Diseases|Infectious diseases: Parasitic|Chagas disease (American trypanosomiasis)"	3.49828911273337e-08	4.82889895673912e-05	2.2349753020692e-05	2.17397701322668e-06	1.33220842568373e-05	3.24749925204173e-07	8.81151549677298e-05	4.31768262843693e-06
"Metabolism|Lipid metabolism|Linoleic acid metabolism"	1.15143687367681e-06	1.08865451052778e-05	1.91321409560233e-05	8.7621442742666e-06	2.18378629006291e-05	3.66281688547017e-06	0.00010648535435939	5.15758555697144e-06
"Cellular Processes|Transport and catabolism|Autophagy - yeast"	2.38808424787844e-05	6.0481598024255e-05	2.18476681360348e-05	1.20844984562531e-05	2.37287338828033e-05	1.52153749816776e-05	8.15951315776645e-06	7.89029730973248e-06
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - lacto and neolacto series"	1.7346646814305e-05	8.09739311623037e-07	1.2507366764009e-06	2.6313020832164e-07	2.57222047510062e-07	1.14115312362582e-05	2.32964598441692e-07	7.76807013967244e-05
"Human Diseases|Infectious diseases: Bacterial|Pathogenic Escherichia coli infection"	0	2.07453705965394e-06	4.58355247384683e-06	1.36064686576418e-06	7.99952210619183e-06	0	7.43749262688485e-05	0
"Organismal Systems|Digestive system|Bile secretion"	1.69378032866952e-05	1.54195039128217e-05	8.15956784128205e-06	8.1375453314285e-06	1.02888819004025e-05	1.15473827985946e-05	6.63182143917864e-06	2.32576950289594e-06
"Metabolism|Xenobiotics biodegradation and metabolism|Polycyclic aromatic hydrocarbon degradation"	1.71568266050576e-05	6.84643619702635e-06	4.38177995240593e-06	8.20333975444449e-06	1.04844303123738e-05	1.22654553423728e-05	1.47060327061553e-05	9.07447673565811e-07
"Human Diseases|Immune diseases|Rheumatoid arthritis"	8.80160849362194e-06	3.09866806484317e-06	6.0222545548065e-06	7.90225958959592e-06	4.55650484160682e-06	1.16444196288349e-05	1.10935523067473e-06	2.82031499609415e-05
"Organismal Systems|Development|Osteoclast differentiation"	8.80160849362194e-06	3.09866806484317e-06	6.0222545548065e-06	7.90225958959592e-06	4.55650484160682e-06	1.16444196288349e-05	1.10935523067473e-06	2.82031499609415e-05
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of 12-, 14- and 16-membered macrolides"	6.48309022352814e-06	3.17913710559956e-06	5.56972821707267e-06	5.31231481462377e-06	7.25073827085803e-06	1.07646190346562e-05	3.11967309428326e-05	1.50280490956353e-06
"Human Diseases|Infectious diseases: Bacterial|Shigellosis"	0	9.95521850722114e-07	2.30379867067108e-06	6.68728165148473e-07	3.70822475694589e-06	0	4.55668723491574e-05	0
"Environmental Information Processing|Signal transduction|cAMP signaling pathway"	0	8.75781879592293e-06	4.34779892272693e-06	4.38550347202733e-07	6.43055118775156e-07	0	1.29424776912051e-07	1.55051300193063e-06
"Environmental Information Processing|Signal transduction|cGMP-PKG signaling pathway"	0	8.75781879592293e-06	4.34779892272693e-06	4.38550347202733e-07	6.43055118775156e-07	0	1.29424776912051e-07	1.55051300193063e-06
"Organismal Systems|Circulatory system|Adrenergic signaling in cardiomyocytes"	0	8.75781879592293e-06	4.34779892272693e-06	4.38550347202733e-07	6.43055118775156e-07	0	1.29424776912051e-07	1.55051300193063e-06
"Organismal Systems|Digestive system|Gastric acid secretion"	0	8.75781879592293e-06	4.34779892272693e-06	4.38550347202733e-07	6.43055118775156e-07	0	1.29424776912051e-07	1.55051300193063e-06
"Organismal Systems|Digestive system|Pancreatic secretion"	0	8.75781879592293e-06	4.34779892272693e-06	4.38550347202733e-07	6.43055118775156e-07	0	1.29424776912051e-07	1.55051300193063e-06
"Organismal Systems|Digestive system|Salivary secretion"	0	8.75781879592293e-06	4.34779892272693e-06	4.38550347202733e-07	6.43055118775156e-07	0	1.29424776912051e-07	1.55051300193063e-06
"Organismal Systems|Endocrine system|Aldosterone synthesis and secretion"	0	8.75781879592293e-06	4.34779892272693e-06	4.38550347202733e-07	6.43055118775156e-07	0	1.29424776912051e-07	1.55051300193063e-06
"Organismal Systems|Endocrine system|Insulin secretion"	0	8.75781879592293e-06	4.34779892272693e-06	4.38550347202733e-07	6.43055118775156e-07	0	1.29424776912051e-07	1.55051300193063e-06
"Organismal Systems|Excretory system|Aldosterone-regulated sodium reabsorption"	0	8.75781879592293e-06	4.34779892272693e-06	4.38550347202733e-07	6.43055118775156e-07	0	1.29424776912051e-07	1.55051300193063e-06
"Organismal Systems|Excretory system|Endocrine and other factor-regulated calcium reabsorption"	0	8.75781879592293e-06	4.34779892272693e-06	4.38550347202733e-07	6.43055118775156e-07	0	1.29424776912051e-07	1.55051300193063e-06
"Human Diseases|Infectious diseases: Bacterial|Vibrio cholerae infection"	0	3.0283614047595e-07	7.23476659152291e-07	2.09633226064437e-07	1.1760319981484e-06	0	1.00178199038845e-05	2.38540461835481e-08
"Environmental Information Processing|Signal transduction|Notch signaling pathway"	0	1.78157035941968e-07	4.37453227549466e-07	1.09218466317947e-07	6.86778253102547e-07	3.88147320961163e-08	6.54566118120852e-06	0
"Environmental Information Processing|Signal transduction|Wnt signaling pathway"	0	1.78157035941968e-07	4.37453227549466e-07	1.09218466317947e-07	6.86778253102547e-07	3.88147320961163e-08	6.54566118120852e-06	0
"Human Diseases|Cancers: Specific types|Chronic myeloid leukemia"	0	1.78157035941968e-07	4.37453227549466e-07	1.09218466317947e-07	6.86778253102547e-07	3.88147320961163e-08	6.54566118120852e-06	0
"Human Diseases|Cardiovascular diseases|Dilated cardiomyopathy (DCM)"	1.82519431968698e-06	3.44569919839591e-07	1.98529631174746e-07	7.30917245337889e-07	5.14444095020126e-07	0	3.45132738432138e-07	5.96351154588704e-08
"Human Diseases|Cardiovascular diseases|Hypertrophic cardiomyopathy (HCM)"	1.82519431968698e-06	3.44569919839591e-07	1.98529631174746e-07	7.30917245337889e-07	5.14444095020126e-07	0	3.45132738432138e-07	5.96351154588704e-08
"Metabolism|Glycan biosynthesis and metabolism|Other types of O-glycan biosynthesis"	2.19023318362437e-07	6.89139839679181e-07	6.5514778287666e-07	2.92366898135155e-07	1.28611023755031e-07	6.79257811682035e-07	3.18768432024126e-07	0
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of type II polyketide products"	0	1.21844641144842e-07	3.48667339690893e-07	7.74836303779083e-08	5.02211004358365e-07	0	1.88700446302708e-06	0
"Metabolism|Glycan biosynthesis and metabolism|Mannose type O-glycan biosynthesis"	2.19023318362437e-07	6.89139839679181e-07	6.5514778287666e-07	2.92366898135155e-07	1.28611023755031e-07	6.79257811682035e-07	0	0
"Organismal Systems|Endocrine system|Parathyroid hormone synthesis, secretion and action"	4.38046636724873e-07	0	7.94118524698981e-08	1.94911265423437e-07	0	0	5.75221230720227e-08	0
"Metabolism|Biosynthesis of other secondary metabolites|Staurosporine biosynthesis"	0	0	0	0	0	0	4.16189478697577e-07	0
"Organismal Systems|Endocrine system|Oxytocin signaling pathway"	0	0	0	1.46183449067578e-07	0	0	0	1.78905346376611e-07
"Metabolism|Glycan biosynthesis and metabolism|Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	0	1.00731802720598e-09	2.68345225053072e-09	5.12824416919976e-10	4.40124277605932e-09	0	1.30352031500798e-07	0
"Human Diseases|Immune diseases|Systemic lupus erythematosus"	0	1.95867394178939e-10	3.4385749995127e-08	9.97158588455508e-11	6.49781024974259e-08	0	1.14573396569104e-08	0
"Organismal Systems|Nervous system|Retrograde endocannabinoid signaling"	0	0	0	0	0	0	1.07853980760043e-07	0
"Cellular Processes|Cellular community - eukaryotes|Focal adhesion"	0	0	0	0	1.01051518664667e-07	0	0	0
"Environmental Information Processing|Signaling molecules and interaction|ECM-receptor interaction"	0	0	0	0	1.01051518664667e-07	0	0	0
"Human Diseases|Endocrine and metabolic diseases|AGE-RAGE signaling pathway in diabetic complications"	0	0	0	0	1.01051518664667e-07	0	0	0
"Organismal Systems|Endocrine system|Relaxin signaling pathway"	0	0	0	0	1.01051518664667e-07	0	0	0
"Organismal Systems|Immune system|Platelet activation"	0	0	0	0	1.01051518664667e-07	0	0	0
"Cellular Processes|Transport and catabolism|Endocytosis"	2.4335924262493e-08	1.91427733244217e-08	0	0	1.4290113750559e-08	0	0	0
