identifier,depth,mean_coverage,steps_remaining,sample_id,extract_id,sequence_id,subject,subject_certainty,subject_studbook_id,subject_sex,subject_dam_id,subject_sire_id,subject_birth_location,subject_age,subject_day,collection_day,collection_date,environment_holding,bristol_min,bristol_max,repro_warb_status,environment_pair_access,supplement_probiotic,supplement_steroid,supplement_fiber,supplement_antibiotic,supplement_antidiarrheal,diet_name,diet_Total_total,diet_Protein_total,diet_Fat_total,diet_CHO_by_diff_total,diet_Ash_total,diet_Total_dry_matter,diet_Total_kcal,diet_Foods_biscuit_rotation,diet_Foods_invertebrate_misc,diet_Foods_mazuri_enrich_gum_arabic_5b35,diet_Foods_protein_rotation,diet_Foods_seasonal_vegetables,diet_Foods_egg_whole_cooked_meat_prep,diet_Foods_potato_sweet,diet_Foods_bean_green_fresh,diet_Foods_carrot,diet_Foods_pumpkin_canned,diet_Foods_egg_whole_raw_meat_prep,diet_Foods_seasonal_vegetables_root,diet_Foods_seasonal_vegetables_non_root,diet_Foods_egg_white_only_cooked,diet_Foods_potato_sweet_cooked,diet_Foods_celery,diet_Foods_lettuce_romaine,diet_Foods_ohdz_oatmeal_gel,diet_Protein_taurine,diet_Protein_methionine,diet_Fat_omega_3_ala__epa__dha,diet_Fat_omega_6_la__gla__aa,diet_CHO_by_diff_starch,diet_CHO_by_diff_ndf,diet_CHO_by_diff_adf,diet_CHO_by_diff_crude_fiber,diet_CHO_by_diff_tdf,diet_Ash_calcium,diet_Ash_phosphorus,diet_Ash_potassium,diet_Ash_magnesium,diet_Ash_copper,diet_Ash_iron,diet_Ash_zinc,diet_Ash_manganese,diet_Ash_iodine,diet_Ash_ca_p,diet_Vitamins_vit_a_iu,diet_Vitamins_vit_d3,diet_Vitamins_vit_e,diet_Vitamins_vit_k,diet_Vitamins_vit_b1_thiamin,diet_Vitamins_vit_b2_riboflavin,diet_Vitamins_vit_b3_niacin,diet_Vitamins_choline,diet_Vitamins_vit_b5_pantothenic_acid,diet_Vitamins_vit_b6_pyridoxine,diet_Vitamins_vit_b7_biotin,diet_Vitamins_folic_acid,diet_Vitamins_vit_b12,diet_Vitamins_vit_c,diet_Vitamins_beta_carotene,diet_Vitamins_lycopene,extract_date,extract_by,extract_kit,extract_qc_conc,library_id,library_tube,library_barcode,library_qc2_conc,library_workflow,library_kit,seq_run_id,seq_run_date,seq_run_flow_cell
hdz-173-s246,5110,0.9645999999999999,sample extracted and sequenced,hdz-173,hdz-173-e1,hdz-173-s246,warble,yes,2677,f,2502,2496,duke prim,6,warble_50,50,2023-12-14,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-09,mb,quick-dna fecal/soil microbe,53,hdz11,16,16e16,NA,NA,NA,NA,NA,NA
hdz-155-s67,2576,0.9682999999999999,sample extracted and sequenced,hdz-155,hdz-155-e1,hdz-155-s67,warble,yes,2677,f,2502,2496,duke prim,6,warble_51,51,2023-12-15,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-09,mb,quick-dna fecal/soil microbe,25,hdz3,21,16e21,1.71,NA,NA,NA,NA,NA
hdz-161-s77,10337,0.9659,sample extracted and sequenced,hdz-161,hdz-161-e1,hdz-161-s77,warble,yes,2677,f,2502,2496,duke prim,6,warble_52,52,2023-12-16,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-09,mb,quick-dna fecal/soil microbe,34,hdz4,8,1600000000,2.17,NA,NA,NA,NA,NA
hdz-162-s243,6202,0.9676,sample extracted and sequenced,hdz-162,hdz-162-e1,hdz-162-s243,warble,yes,2677,f,2502,2496,duke prim,6,warble_53,53,2023-12-17,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-09,mb,quick-dna fecal/soil microbe,41,hdz11,13,160000000000000,NA,NA,NA,NA,NA,NA
hdz-170-s245,7052,0.965,sample extracted and sequenced,hdz-170,hdz-170-e1,hdz-170-s245,warble,yes,2677,f,2502,2496,duke prim,6,warble_54,54,2023-12-18,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-09,mb,quick-dna fecal/soil microbe,46,hdz11,15,16e15,NA,NA,NA,NA,NA,NA
hdz-099-s72,12386,0.9697,sample extracted and sequenced,hdz-099,hdz-099-e1,hdz-099-s72,warble,yes,2677,f,2502,2496,duke prim,6,warble_57,57,2023-12-21,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-04,mb,quick-dna fecal/soil microbe,32,hdz4,3,16000,4.72,NA,NA,NA,NA,NA
hdz-103-s239,5692,0.9627,sample extracted and sequenced,hdz-103,hdz-103-e1,hdz-103-s239,warble,yes,2677,f,2502,2496,duke prim,6,warble_58,58,2023-12-22,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-04,mb,quick-dna fecal/soil microbe,46,hdz11,9,16000000000,NA,NA,NA,NA,NA,NA
hdz-093-s65,2814,0.9629000000000001,sample extracted and sequenced,hdz-093,hdz-093-e1,hdz-093-s65,warble,yes,2677,f,2502,2496,duke prim,6,warble_59,59,2023-12-23,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-03,wj,quick-dna fecal/soil microbe,25,hdz3,19,16e19,1.69,NA,NA,NA,NA,NA
hdz-101-s57,20712,0.9728,sample extracted and sequenced,hdz-101,hdz-101-e1,hdz-101-s57,warble,yes,2677,f,2502,2496,duke prim,6,warble_60,60,2023-12-24,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-04,mb,quick-dna fecal/soil microbe,20,hdz3,11,1600000000000,0.878,NA,NA,NA,NA,NA
hdz-092-s237,4173,0.9621999999999999,sample extracted and sequenced,hdz-092,hdz-092-e1,hdz-092-s237,warble,yes,2677,f,2502,2496,duke prim,6,warble_61,61,2023-12-25,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-03,wj,quick-dna fecal/soil microbe,44,hdz11,7,160000000,NA,NA,NA,NA,NA,NA
hdz-083-s39,2,0.9832,sample extracted and sequenced,hdz-083,hdz-083-e1,hdz-083-s39,warble,yes,2677,f,2502,2496,duke prim,6,warble_62,62,2023-12-26,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-03-06,mb,quick-dna fecal/soil microbe,56,hdz2,17,16e17,0.597,NA,NA,NA,NA,NA
hdz-096-s95,10828,0.9704999999999999,sample extracted and sequenced,hdz-096,hdz-096-e1,hdz-096-s95,warble,yes,2677,f,2502,2496,duke prim,6,warble_63,63,2023-12-27,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-04,mb,quick-dna fecal/soil microbe,41,hdz5,3,16000,2.19,NA,NA,NA,NA,NA
hdz-105-s97,4303,0.9717,sample extracted and sequenced,hdz-105,hdz-105-e1,hdz-105-s97,warble,yes,2677,f,2502,2496,duke prim,6,warble_64,64,2023-12-28,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-08,wj,quick-dna fecal/soil microbe,39,hdz5,5,1600000,0.826,NA,NA,NA,NA,NA
hdz-090-s235,2787,0.9603,sample extracted and sequenced,hdz-090,hdz-090-e1,hdz-090-s235,warble,yes,2677,f,2502,2496,duke prim,6,warble_66,66,2023-12-30,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-03,wj,quick-dna fecal/soil microbe,56,hdz11,5,1600000,NA,NA,NA,NA,NA,NA
hdz-109-s240,4164,0.9632,sample extracted and sequenced,hdz-109,hdz-109-e1,hdz-109-s240,warble,yes,2677,f,2502,2496,duke prim,6,warble_67,67,2023-12-31,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-08,wj,quick-dna fecal/soil microbe,43,hdz11,10,160000000000,NA,NA,NA,NA,NA,NA
hdz-106-s83,12053,0.9665,sample extracted and sequenced,hdz-106,hdz-106-e1,hdz-106-s83,warble,yes,2677,f,2502,2496,duke prim,7,warble_68,68,2024-01-01,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-08,wj,quick-dna fecal/soil microbe,40,hdz4,14,16e14,4.82,NA,NA,NA,NA,NA
hdz-107-s55,5073,0.9675,sample extracted and sequenced,hdz-107,hdz-107-e1,hdz-107-s55,warble,yes,2677,f,2502,2496,duke prim,7,warble_69,69,2024-01-02,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-08,wj,quick-dna fecal/soil microbe,17,hdz3,9,16000000000,5.2,NA,NA,NA,NA,NA
hdz-193-s70,13403,0.9629000000000001,sample extracted and sequenced,hdz-193,hdz-193-e1,hdz-193-s70,warble,yes,2677,f,2502,2496,duke prim,7,warble_73,73,2024-01-06,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-05-20,sa,quick-dna fecal/soil microbe,26,hdz4,1,160,2.73,NA,NA,NA,NA,NA
hdz-191-s56,2375,0.9684,sample extracted and sequenced,hdz-191,hdz-191-e1,hdz-191-s56,warble,yes,2677,f,2502,2496,duke prim,7,warble_74,74,2024-01-07,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-04-15,mb,quick-dna fecal/soil microbe,18,hdz3,10,160000000000,1.57,NA,NA,NA,NA,NA
hdz-268-s308,3988,0.9658,sample extracted and sequenced,hdz-268,hdz-268-e1,hdz-268-s308,warble,yes,2677,f,2502,2496,duke prim,7,warble_75,75,2024-01-08,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-08-26,sa,quick-dna fecal/soil microbe,50,hdz14,9,16000000000,NA,NA,NA,NA,NA,NA
hdz-259-s163,6780,0.965,sample extracted and sequenced,hdz-259,hdz-259-e1,hdz-259-s163,warble,yes,2677,f,2502,2496,duke prim,7,warble_80,80,2024-01-13,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-07-12,as,quick-dna fecal/soil microbe,52,hdz8,2,1600,NA,NA,NA,NA,NA,NA
hdz-251-s151,7959,0.968,sample extracted and sequenced,hdz-251,hdz-251-e1,hdz-251-s151,warble,yes,2677,f,2502,2496,duke prim,7,warble_83,83,2024-01-16,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-07-10,sa,quick-dna fecal/soil microbe,45,hdz7,13,160000000000000,NA,NA,NA,NA,NA,NA
hdz-323-s134,16576,0.9667,sample extracted and sequenced,hdz-323,hdz-323-e1,hdz-323-s134,warble,yes,2677,f,2502,2496,duke prim,7,warble_84,84,2024-01-17,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-06-28,as,quick-dna fecal/soil microbe,34,hdz6,19,16e19,NA,NA,NA,NA,NA,NA
hdz-246-s146,7547,0.9634999999999999,sample extracted and sequenced,hdz-246,hdz-246-e1,hdz-246-s146,warble,yes,2677,f,2502,2496,duke prim,7,warble_85,85,2024-01-18,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-07-10,sa,quick-dna fecal/soil microbe,29,hdz7,8,1600000000,NA,NA,NA,NA,NA,NA
hdz-247-s147,7930,0.9689,sample extracted and sequenced,hdz-247,hdz-247-e1,hdz-247-s147,warble,yes,2677,f,2502,2496,duke prim,7,warble_87,87,2024-01-20,old,1,1,anestrus,n,0,0,0,0,0,baseline,0.544791666666667,0.685956261387312,0.634766707505959,0.285871846515002,0.998439700099116,0.551644830827068,0.967741935483871,0.252390057361377,0.191204588910134,0.229445506692161,0.0401529636711281,0.286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454976580206497,1,1,0.879691026417383,0.765621381384262,0.97470498664321,0.573842592592593,0.378984982426244,0.967825397512897,1,0.880735552524143,0.440863212055545,1,1,1,1,1,0.810530413640056,0.22584346345073,0.98117650587953,0.799842504286006,0.962909678563686,0.984245254594757,0.942196461530096,1,0.519426653049266,0.938196328931148,0.957907130767533,1,1,0.563437044968952,0.93065718199463,0.182592018318613,0.324852588650924,2024-07-10,sa,quick-dna fecal/soil microbe,39,hdz7,9,16000000000,NA,NA,NA,NA,NA,NA
