index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
205,NR_156911.1,1,1491,893,1491,100.0,854.859,37.9,2.32,1650663,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Fournierella,Fournierella massiliensis,854.8591549295775,152.03114839478914,0.17784350500090665,4.39
206,NR_157796.1,1,1485,1354,1485,100.0,1309.7,37.5,2.15,947919,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfosarcina,Desulfosarcina widdelii,1309.6969696969697,152.9634965975548,0.11679304460248284,6.66
207,NR_157797.1,1,1526,65,1526,100.0,59.1651,34.5,1.43,571177,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfosarcina,Desulfosarcina alkanivorans,59.1651376146789,10.486975069685124,0.17724922974037505,0.32
208,NR_158113.1,1,1471,86,1453,98.7763,82.5901,37.5,40.4,433287,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerotignum,Anaerotignum aminivorans,82.59007477906187,12.583917365149363,0.15236597616375597,0.42
209,NR_159231.1,1,1518,1,1497,98.6166,0.986166,42.7,8.0,2005703,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus wangshanyuanii,0.9861660079051383,0.11684008691521325,0.11847912621061704,0.0
210,NR_159252.1,1,1409,1,1401,99.4322,0.994322,39.2,10.0,1007511,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium limneticum,0.9943222143364088,0.07516354193358853,0.07559274131650695,0.0
211,NR_159296.1,1,1460,1,1034,70.8219,0.708219,37.9,9.0,433296,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriales Family XIII. Incertae Sedis,Aminipila,Aminipila butyrica,0.7082191780821918,0.4547377358490071,0.6420861647384433,0.0
212,NR_164619.1,1,1418,1,1404,99.0127,0.990127,42.2,47.0,1969806,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidibrevibacterium,Acidibrevibacterium fodinaquatile,0.9901269393511989,0.0989064310888768,0.09989267755272599,0.0
213,NR_165695.1,1,1475,6,1453,98.5085,5.86102,38.1,6.17,2683677,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia alba,5.861016949152543,0.7902511814826017,0.13483175161212693,0.03
214,NR_165727.1,1,1535,2,1428,93.0293,1.72704,40.0,21.5,2358141,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerotignum,Anaerotignum faecicola,1.7270358306188924,0.581453923883306,0.33667739462877205,0.01
216,NR_169468.1,1,1495,6,1492,99.7993,5.85552,36.3,1.67,2741499,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia surfactantfaciens,5.855518394648829,0.743914163030427,0.12704497072543847,0.03
217,NR_170488.1,1,1515,1,1452,95.8416,0.958416,39.3,1.0,2213226,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Entomomonas,Entomomonas moraniae,0.9584158415841584,0.1997028803893437,0.208367674786402,0.0
227,NR_173590.1,1,1477,5,1467,99.323,4.27353,27.4,2.8,2772457,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Pelorhabdus,Pelorhabdus rhamnosifermentans,4.273527420446852,1.188670239855816,0.2781473295733587,0.02
228,NR_173621.1,1,1520,189,1465,96.3816,176.405,37.1,35.9,2818044,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriales Family XIII. Incertae Sedis,Sinanaerobacter,Sinanaerobacter chloroacetimidivorans,176.4046052631579,42.0579412222858,0.23841747872480062,0.93
229,NR_173697.1,1,1481,1,1406,94.9359,0.949359,32.2,0.0,2108523,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Lawsonibacter,Lawsonibacter asaccharolyticus,0.949358541525996,0.21933851816382788,0.23103865248977887,0.0
230,NR_174216.1,1,1474,13,1466,99.4573,12.3297,36.6,48.6,2565930,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Pseudothauera,Pseudothauera nasutitermitis,12.329715061058344,1.540527078563239,0.1249442562893262,0.06
231,NR_175554.1,1,1406,56,1405,99.9289,55.01,37.5,59.8,2785331,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Entomomonas,Entomomonas asaccharolytica,55.0099573257468,2.0436274701157684,0.03715013734721207,0.28
232,NR_176499.1,1,1489,131,1489,100.0,123.482,36.7,3.61,1812858,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerosacchariphilus,Anaerosacchariphilus polymeriproducens,123.48153122901276,23.766445100341056,0.19246963382939472,0.64
233,NR_178271.1,1,1372,1,1319,96.137,0.96137,26.4,1.0,96561,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfosudaceae,Desulfosudis,Desulfosudis oleivorans,0.9613702623906706,0.1927811423862341,0.20052746577248912,0.0
234,NR_178367.1,1,1454,22,1454,100.0,21.3095,35.0,34.1,673271,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catenibacillus,Catenibacillus scindens,21.30949105914718,1.4846609664830308,0.06967134796237821,0.11
236,NR_178508.1,1,1476,2,1401,94.9187,1.84688,29.1,1.0,1842532,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Syntrophotaleaceae,Syntrophotalea,Syntrophotalea acetylenivorans,1.8468834688346885,0.48109737832192584,0.26049146383094735,0.01
237,NR_178544.1,1,1511,141,1489,98.544,134.795,38.4,52.0,1239307,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Bruguierivoracaceae,Sodalis,Sodalis praecaptivus,134.79549966909332,24.80076650970103,0.18398808988863813,0.69
238,NR_178670.1,1,1453,3,1442,99.2429,2.82657,33.8,9.67,1465635,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea coffeiphila,2.826565726083964,0.442487461475217,0.15654596579583402,0.01
239,NR_178704.1,1,1547,2,1393,90.0452,1.72075,25.0,1.0,1523623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,Desulfuromonas carbonis,1.7207498383968973,0.6329482597135598,0.36783281659537076,0.01
240,NR_179173.1,1,1401,28,1401,100.0,25.1206,30.8,6.68,2126740,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium fessum,25.12062812276945,3.729478501197488,0.14846278854855033,0.14
241,NR_179179.1,1,1432,7,1421,99.2318,6.87151,33.8,1.0,941638,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia slovaca,6.871508379888268,0.6679011326988495,0.09719862012446673,0.03
242,NR_179329.1,1,1453,6,1440,99.1053,5.55127,33.2,4.33,2714353,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Vescimonas,Vescimonas fastidiosa,5.5512732278045425,1.2687790883442516,0.22855641152543982,0.03
243,NR_179330.1,1,1451,1,1415,97.519,0.97519,21.1,1.0,2714355,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Vescimonas,Vescimonas coprocola,0.9751895244658856,0.15560077759040672,0.1595595252888199,0.0
244,NR_179410.1,1,1495,6,1447,96.7893,4.75786,35.9,12.8,1650661,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium phoceensis,4.757859531772575,1.9326589930632672,0.4062034577013334,0.03
245,NR_179417.1,1,1482,2,1441,97.2335,1.88596,33.6,1.0,1673720,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Anaerotruncus,Anaerotruncus massiliensis,1.8859649122807018,0.3955594762367276,0.2097385129813346,0.01
246,NR_179423.1,1,1495,550,1495,100.0,522.349,37.4,4.39,1689270,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,unclassified Eubacteriales family,Intestinimonas,Intestinimonas timonensis,522.3491638795987,89.41497998407262,0.17117856439161974,2.71
247,NR_179447.1,1,1528,6,1473,96.4005,5.39005,24.0,5.5,2479838,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium transplantifaecale,5.390052356020942,1.3047514788719516,0.2420665686882397,0.03
248,NR_179527.1,1,1477,12,1456,98.5782,11.2424,30.3,3.83,1841868,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Provencibacterium,Provencibacterium massiliense,11.242383209207853,2.058630259203464,0.18311333290234968,0.06
249,NR_179538.1,1,1493,18,1468,98.3255,17.0589,33.2,5.11,1852382,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium urinimassiliense,17.0589417280643,3.0227924530854784,0.177196950506758,0.09
250,NR_179547.1,1,1488,7,1449,97.379,6.35887,35.3,2.14,1870991,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Massilioclostridium,Massilioclostridium coli,6.358870967741935,1.6914601959955766,0.2660000815516189,0.03
251,NR_179559.1,1,1473,593,1473,100.0,563.336,37.6,21.9,1871018,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Angelakisella,Angelakisella massiliensis,563.3360488798371,102.79514987013587,0.18247571777900315,2.92
252,NR_179581.1,1,1449,1,977,67.4258,0.674258,29.6,1.0,1917873,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Pygmaiobacter,Pygmaiobacter massiliensis,0.6742581090407177,0.46881317435598663,0.6953022411891757,0.0
253,NR_179587.1,1,1453,21,1453,100.0,20.3723,30.9,8.48,1926283,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium edouardi,20.37233310392292,1.3120462722959887,0.06440333886173005,0.1
254,NR_179603.1,1,1435,1,1412,98.3972,0.983972,33.0,1.0,1944642,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Marasmitruncus,Marasmitruncus massiliensis,0.98397212543554,0.12562634953171595,0.1276726710892439,0.0
255,NR_179626.1,1,1514,6,1443,95.3104,5.19749,31.1,6.67,1987501,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Massiliimalia,Massiliimalia timonensis,5.197490092470278,1.4950790535307055,0.2876540458820038,0.03
256,NR_179627.1,1,1512,64,1458,96.4286,53.666,35.4,8.61,2002841,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Konateibacter,Konateibacter massiliensis,53.66600529100529,15.785674307740901,0.29414662451849505,0.31
257,NR_179631.1,1,1494,1,1215,81.3253,0.813253,9.76,42.0,2014528,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium dentalis,0.8132530120481928,0.38983877887836954,0.4793573132874766,0.0
258,NR_179632.1,1,1502,229,1457,97.004,213.893,37.0,24.4,2014781,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Scatolibacter,Scatolibacter rhodanostii,213.89280958721704,47.67416432687817,0.22288811119402557,1.13
259,NR_179943.1,1,1451,1,1335,92.0055,0.920055,21.1,1.0,2093421,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,Sorangium arenae,0.9200551343900758,0.27130132832554665,0.29487507670439567,0.0
260,NR_179946.1,1,1528,1,1456,95.288,0.95288,38.4,20.0,2071710,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter sichuanensis,0.9528795811518325,0.21196577339664643,0.22244759735582126,0.0
261,NR_180048.1,1,1509,59,1479,98.0119,56.1345,34.9,0.271,759821,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium indicum,56.13452617627568,11.231931885925222,0.20008954650573343,0.29
263,NR_180605.1,1,1500,31,1419,94.6,26.4727,31.3,1.16,2771352,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Pelovirga,Pelovirga terrestris,26.472666666666665,8.661289252178078,0.3271785710611478,0.15
264,NR_180619.1,1,1433,80,1433,100.0,78.5059,38.2,17.9,2779352,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor gallinarum,78.5059316120028,8.715081946768787,0.11101176392429862,0.39
265,NR_180622.1,1,1472,56,1461,99.2527,52.911,35.2,17.1,2779354,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,unclassified Eubacteriales family,Gemmiger,Gemmiger gallinarum,52.91100543478261,8.727124773155515,0.16493968885003424,0.28
266,NR_180833.1,1,1470,4,1430,97.2789,3.80816,32.5,6.25,2606635,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Waltera,Waltera intestinalis,3.8081632653061224,0.6951656662140784,0.18254618244635498,0.02
267,NR_181358.1,1,1404,1,1149,81.8376,0.818376,19.4,1.0,2788944,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena absiana,0.8183760683760684,0.3856716493641114,0.47126457415771317,0.0
268,NR_181383.1,1,1417,198,1360,95.9774,184.315,37.4,18.4,2763654,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Christensenellaceae,Luoshenia,Luoshenia tenuis,184.31474947071277,42.65781286471652,0.2314400393197765,0.97
269,NR_181386.1,1,1404,12,1348,96.0114,10.6382,33.4,1.0,2763655,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Christensenellaceae,Gehongia,Gehongia tenuis,10.638176638176638,2.719507121211328,0.25563658263127376,0.06
270,NR_181387.1,1,1396,10,1324,94.8424,9.23997,33.8,2.0,2763656,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Christensenellaceae,Guopingia,Guopingia tenuis,9.239971346704872,2.337570591785376,0.25298461478660245,0.05
271,NR_181388.1,1,1473,7,1330,90.2919,5.72912,29.6,1.57,2763658,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ligaoa,Ligaoa zhengdingensis,5.729124236252546,2.1351930358755875,0.37269099915211995,0.03
272,NR_181395.1,1,1394,6,1342,96.2697,5.11047,19.8,10.3,2763669,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Qiania,Qiania dongpingensis,5.110473457675753,1.3367055879286451,0.2615619861836793,0.03
273,NR_181398.1,1,1390,2,1328,95.5396,1.73237,33.1,7.0,2763667,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Wansuia,Wansuia hejianensis,1.7323741007194244,0.5342436203054031,0.30838813630585976,0.01
274,NR_181648.1,1,1531,1,1438,93.9255,0.939255,40.2,0.0,1912599,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia acidicola,0.9392553886348791,0.238939310727933,0.25439227032299405,0.0
275,NR_181747.1,1,1461,2,1136,77.755,1.12457,24.0,5.5,2837202,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Phosphitispora,Phosphitispora fastidiosa,1.1245722108145106,0.7445361972818035,0.6620617067734114,0.01
276,NR_181783.1,1,1418,2,1015,71.5797,1.38223,39.6,3.5,2364647,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Kalamiella,Kalamiella piersonii,1.382228490832158,0.8972757947129069,0.6491515698484193,0.01
277,NR_181885.1,1,1463,321,1461,99.8633,309.705,36.6,9.27,2885351,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Hominisplanchenecus,Hominisplanchenecus faecis,309.7053998632946,37.195089876267424,0.12009829306394242,1.58
278,NR_181964.1,1,1555,18,1481,95.2412,16.6064,35.5,0.944,96561,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfosudaceae,Desulfosudis,Desulfosudis oleivorans,16.6064308681672,4.24257513979507,0.25547784310038857,0.09
