"Taxa"	"charles41"	"charles46"	"charles49"	"charles50"	"charles51"	"charles55"	"charles57"
"Organismal Systems|Digestive system|Bile secretion"	5.86708289367223e-07	4.26818416892979e-06	9.33441175163799e-06	2.79892709434256e-06	7.74937204920443e-06	8.26577006223553e-06	6.75986134547604e-06
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - lacto and neolacto series"	2.27216119336761e-05	8.46015076341439e-07	9.64797407259679e-07	1.11957083773702e-06	1.85757361414389e-06	2.379741864692e-06	6.46183138635686e-06
"Metabolism|Glycan biosynthesis and metabolism|Mannose type O-glycan biosynthesis"	2.48017595050689e-06	2.85815904169405e-06	2.04883762472175e-06	1.30014677930751e-06	7.58297173992984e-06	1.29985900172252e-06	5.28325836620372e-07
"Metabolism|Glycan biosynthesis and metabolism|Other types of O-glycan biosynthesis"	2.48017595050689e-06	2.85815904169405e-06	2.04883762472175e-06	1.30014677930751e-06	7.58297173992984e-06	1.29985900172252e-06	5.28325836620372e-07
"Environmental Information Processing|Signal transduction|cAMP signaling pathway"	1.33342793038005e-07	5.7163180833881e-07	8.49416442740819e-06	6.01919805234959e-08	2.56875736447488e-07	1.49983730967983e-06	5.48646061105771e-06
"Environmental Information Processing|Signal transduction|cGMP-PKG signaling pathway"	1.33342793038005e-07	5.7163180833881e-07	8.49416442740819e-06	6.01919805234959e-08	2.56875736447488e-07	1.49983730967983e-06	5.48646061105771e-06
"Organismal Systems|Circulatory system|Adrenergic signaling in cardiomyocytes"	1.33342793038005e-07	5.7163180833881e-07	8.49416442740819e-06	6.01919805234959e-08	2.56875736447488e-07	1.49983730967983e-06	5.48646061105771e-06
"Organismal Systems|Digestive system|Gastric acid secretion"	1.33342793038005e-07	5.7163180833881e-07	8.49416442740819e-06	6.01919805234959e-08	2.56875736447488e-07	1.49983730967983e-06	5.48646061105771e-06
"Organismal Systems|Digestive system|Pancreatic secretion"	1.33342793038005e-07	5.7163180833881e-07	8.49416442740819e-06	6.01919805234959e-08	2.56875736447488e-07	1.49983730967983e-06	5.48646061105771e-06
"Organismal Systems|Digestive system|Salivary secretion"	1.33342793038005e-07	5.7163180833881e-07	8.49416442740819e-06	6.01919805234959e-08	2.56875736447488e-07	1.49983730967983e-06	5.48646061105771e-06
"Organismal Systems|Endocrine system|Aldosterone synthesis and secretion"	1.33342793038005e-07	5.7163180833881e-07	8.49416442740819e-06	6.01919805234959e-08	2.56875736447488e-07	1.49983730967983e-06	5.48646061105771e-06
"Organismal Systems|Endocrine system|Insulin secretion"	1.33342793038005e-07	5.7163180833881e-07	8.49416442740819e-06	6.01919805234959e-08	2.56875736447488e-07	1.49983730967983e-06	5.48646061105771e-06
"Organismal Systems|Excretory system|Aldosterone-regulated sodium reabsorption"	1.33342793038005e-07	5.7163180833881e-07	8.49416442740819e-06	6.01919805234959e-08	2.56875736447488e-07	1.49983730967983e-06	5.48646061105771e-06
"Organismal Systems|Excretory system|Endocrine and other factor-regulated calcium reabsorption"	1.33342793038005e-07	5.7163180833881e-07	8.49416442740819e-06	6.01919805234959e-08	2.56875736447488e-07	1.49983730967983e-06	5.48646061105771e-06
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of type II polyketide products"	2.1337087941426e-06	2.62950631835853e-06	1.3281502914289e-06	9.13408917273457e-07	6.02424894686412e-06	8.04577448924458e-07	3.25123591766383e-07
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of 12-, 14- and 16-membered macrolides"	1.92013621974727e-07	2.01214396535261e-06	6.0886976411626e-07	1.78350768646179e-06	2.90912789339147e-06	4.17521280125683e-06	1.43054380377208e-06
"Human Diseases|Cardiovascular diseases|Dilated cardiomyopathy (DCM)"	1.33342793038005e-07	9.14610893342098e-07	7.7806242520942e-08	3.61151883140976e-07	9.0475427172914e-07	9.99891539786556e-08	1.35468163235993e-07
"Human Diseases|Cardiovascular diseases|Hypertrophic cardiomyopathy (HCM)"	1.33342793038005e-07	9.14610893342098e-07	7.7806242520942e-08	3.61151883140976e-07	9.0475427172914e-07	9.99891539786556e-08	1.35468163235993e-07
"Organismal Systems|Endocrine system|Parathyroid hormone synthesis, secretion and action"	0	0	9.33674910251302e-08	5.86871810104084e-08	9.04754271729138e-08	1.3331887197154e-07	1.08374530588794e-07
"Cellular Processes|Transport and catabolism|Endocytosis"	0	1.27029290741958e-08	0	6.52079789004538e-08	6.59716656469163e-08	7.77693419833986e-08	0
"Organismal Systems|Endocrine system|Oxytocin signaling pathway"	0	0	7.78062425209418e-08	0	8.48207129746067e-08	0	0
"Environmental Information Processing|Signal transduction|Notch signaling pathway"	0	0	1.77842840047867e-08	1.03186252325993e-08	2.90813873055795e-08	3.99956615914622e-08	0
"Environmental Information Processing|Signal transduction|Wnt signaling pathway"	0	0	1.77842840047867e-08	1.03186252325993e-08	2.90813873055795e-08	3.99956615914622e-08	0
"Human Diseases|Cancers: Specific types|Chronic myeloid leukemia"	0	0	1.77842840047867e-08	1.03186252325993e-08	2.90813873055795e-08	3.99956615914622e-08	0
"Human Diseases|Immune diseases|Systemic lupus erythematosus"	2.28587645208009e-08	0	0	0	0	0	0
"Cellular Processes|Cellular community - eukaryotes|Focal adhesion"	0	0	2.03778254221514e-08	0	0	0	0
"Environmental Information Processing|Signaling molecules and interaction|ECM-receptor interaction"	0	0	2.03778254221514e-08	0	0	0	0
"Human Diseases|Endocrine and metabolic diseases|AGE-RAGE signaling pathway in diabetic complications"	0	0	2.03778254221514e-08	0	0	0	0
"Organismal Systems|Endocrine system|Relaxin signaling pathway"	0	0	2.03778254221514e-08	0	0	0	0
"Organismal Systems|Immune system|Platelet activation"	0	0	2.03778254221514e-08	0	0	0	0
"Metabolism|Biosynthesis of other secondary metabolites|Staurosporine biosynthesis"	7.84369370811794e-09	0	0	0	0	0	0
