"identifier"	"steps_remaining"	"sample_id"	"extract_id"	"sequence_id"	"subject"	"subject_certainty"	"subject_studbook_id"	"subject_sex"	"subject_dam_id"	"subject_sire_id"	"subject_birth_location"	"subject_age"	"subject_day"	"collection_day"	"collection_date"	"environment_holding"	"bristol_min"	"bristol_mean"	"bristol_max"	"repro_warb_status"	"environment_pair_access"	"supplement_probiotic"	"supplement_steroid"	"supplement_fiber"	"supplement_antibiotic"	"supplement_antidiarrheal"	"diet_name"	"diet_Total_total"	"diet_Protein_total"	"diet_Fat_total"	"diet_CHO_by_diff_total"	"diet_Ash_total"	"diet_Total_dry_matter"	"diet_Total_kcal"	"diet_Foods_biscuit_rotation"	"diet_Foods_invertebrate_misc"	"diet_Foods_mazuri_enrich_gum_arabic_5b35"	"diet_Foods_protein_rotation"	"diet_Foods_seasonal_vegetables"	"diet_Foods_egg_whole_cooked_meat_prep"	"diet_Foods_potato_sweet"	"diet_Foods_bean_green_fresh"	"diet_Foods_carrot"	"diet_Foods_pumpkin_canned"	"diet_Foods_egg_whole_raw_meat_prep"	"diet_Foods_seasonal_vegetables_root"	"diet_Foods_seasonal_vegetables_non_root"	"diet_Foods_egg_white_only_cooked"	"diet_Foods_potato_sweet_cooked"	"diet_Foods_celery"	"diet_Foods_lettuce_romaine"	"diet_Foods_ohdz_oatmeal_gel"	"diet_Protein_taurine"	"diet_Protein_methionine"	"diet_Fat_omega_3_ala__epa__dha"	"diet_Fat_omega_6_la__gla__aa"	"diet_CHO_by_diff_starch"	"diet_CHO_by_diff_ndf"	"diet_CHO_by_diff_adf"	"diet_CHO_by_diff_crude_fiber"	"diet_CHO_by_diff_tdf"	"diet_Ash_calcium"	"diet_Ash_phosphorus"	"diet_Ash_potassium"	"diet_Ash_magnesium"	"diet_Ash_copper"	"diet_Ash_iron"	"diet_Ash_zinc"	"diet_Ash_manganese"	"diet_Ash_iodine"	"diet_Ash_ca_p"	"diet_Vitamins_vit_a_iu"	"diet_Vitamins_vit_d3"	"diet_Vitamins_vit_e"	"diet_Vitamins_vit_k"	"diet_Vitamins_vit_b1_thiamin"	"diet_Vitamins_vit_b2_riboflavin"	"diet_Vitamins_vit_b3_niacin"	"diet_Vitamins_choline"	"diet_Vitamins_vit_b5_pantothenic_acid"	"diet_Vitamins_vit_b6_pyridoxine"	"diet_Vitamins_vit_b7_biotin"	"diet_Vitamins_folic_acid"	"diet_Vitamins_vit_b12"	"diet_Vitamins_vit_c"	"diet_Vitamins_beta_carotene"	"diet_Vitamins_lycopene"	"extract_date"	"extract_by"	"extract_kit"	"extract_qc_conc"	"library_id"	"library_tube"	"library_barcode"	"library_qc2_conc"	"library_workflow"	"library_kit"	"seq_run_id"	"seq_run_date"	"seq_run_flow_cell"
"hdz-347-s318"	"sample extracted and sequenced"	"hdz-347"	"hdz-347-e1"	"hdz-347-s318"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_138"	138	2024-03-11	"new"	3	4	5	"anestrus"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-26	"sa"	"quick-dna fecal/soil microbe"	32	"hdz14"	19	1.6e+20	NA	NA	NA	NA	NA	NA
"hdz-384-s261"	"sample extracted and sequenced"	"hdz-384"	"hdz-384-e1"	"hdz-384-s261"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_138"	138	2024-03-11	"new"	3	4	5	"anestrus"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-19	"sa"	"quick-dna fecal/soil microbe"	41	"hdz12"	8	1.6e+09	NA	NA	NA	NA	NA	NA
"hdz-343-s172"	"sample extracted and sequenced"	"hdz-343"	"hdz-343-e1"	"hdz-343-s172"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_138"	138	2024-03-11	"new"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-07-18	"as"	"quick-dna fecal/soil microbe"	51	"hdz8"	11	1.6e+12	NA	NA	NA	NA	NA	NA
"hdz-396-s273"	"sample extracted and sequenced"	"hdz-396"	"hdz-396-e1"	"hdz-396-s273"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_139"	139	2024-03-12	"new"	3	3	3	"anestrus"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-19	"sa"	"quick-dna fecal/soil microbe"	30	"hdz12"	20	1.6e+21	NA	NA	NA	NA	NA	NA
"hdz-409-s339"	"sample extracted and sequenced"	"hdz-409"	"hdz-409-e1"	"hdz-409-s339"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_139"	139	2024-03-12	"new"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-23	"sa"	"quick-dna fecal/soil microbe"	30	"hdz15"	17	1.6e+18	NA	NA	NA	NA	NA	NA
"hdz-345-s258"	"sample extracted and sequenced"	"hdz-345"	"hdz-345-e1"	"hdz-345-s258"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_140"	140	2024-03-13	"new"	4	5	6	"anestrus"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-08	"ze"	"quick-dna fecal/soil microbe"	69	"hdz12"	5	1600000	NA	NA	NA	NA	NA	NA
"hdz-346-s317"	"sample extracted and sequenced"	"hdz-346"	"hdz-346-e1"	"hdz-346-s317"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_140"	140	2024-03-13	"new"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-26	"sa"	"quick-dna fecal/soil microbe"	26	"hdz14"	18	1.6e+19	NA	NA	NA	NA	NA	NA
"hdz-221-s90"	"sample extracted and sequenced"	"hdz-221"	"hdz-221-e1"	"hdz-221-s90"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_141"	141	2024-03-14	"new"	3	3	3	"anestrus"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-05-02	"wj"	"quick-dna fecal/soil microbe"	76	"hdz4"	21	1.6e+22	1.64	NA	NA	NA	NA	NA
"hdz-210-s105"	"sample extracted and sequenced"	"hdz-210"	"hdz-210-e1"	"hdz-210-s105"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_141"	141	2024-03-14	"new"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-06-06	"as"	"quick-dna fecal/soil microbe"	38	"hdz5"	13	1.6e+14	2.07	NA	NA	NA	NA	NA
"hdz-385-s262"	"sample extracted and sequenced"	"hdz-385"	"hdz-385-e1"	"hdz-385-s262"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_141"	141	2024-03-14	"new"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-19	"sa"	"quick-dna fecal/soil microbe"	87	"hdz12"	9	1.6e+10	NA	NA	NA	NA	NA	NA
"hdz-408-s338"	"sample extracted and sequenced"	"hdz-408"	"hdz-408-e1"	"hdz-408-s338"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_142"	142	2024-03-15	"new"	3	4.5	6	"anestrus"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-23	"sa"	"quick-dna fecal/soil microbe"	63	"hdz15"	16	1.6e+17	NA	NA	NA	NA	NA	NA
"hdz-407-s337"	"sample extracted and sequenced"	"hdz-407"	"hdz-407-e1"	"hdz-407-s337"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_142"	142	2024-03-15	"new"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-23	"sa"	"quick-dna fecal/soil microbe"	18	"hdz15"	15	1.6e+16	NA	NA	NA	NA	NA	NA
"hdz-219-s81"	"sample extracted and sequenced"	"hdz-219"	"hdz-219-e1"	"hdz-219-s81"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_143"	143	2024-03-16	"new"	5	5.5	6	"anestrus"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-05-02	"wj"	"quick-dna fecal/soil microbe"	37	"hdz4"	12	1.6e+13	4.43	NA	NA	NA	NA	NA
"hdz-220-s85"	"sample extracted and sequenced"	"hdz-220"	"hdz-220-e1"	"hdz-220-s85"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_144"	144	2024-03-17	"new"	3	3	3	"anestrus"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-05-02	"wj"	"quick-dna fecal/soil microbe"	42	"hdz4"	16	1.6e+17	1.51	NA	NA	NA	NA	NA
"hdz-393-s270"	"sample extracted and sequenced"	"hdz-393"	"hdz-393-e1"	"hdz-393-s270"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_144"	144	2024-03-17	"new"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-19	"sa"	"quick-dna fecal/soil microbe"	29	"hdz12"	17	1.6e+18	NA	NA	NA	NA	NA	NA
"hdz-348-s259"	"sample extracted and sequenced"	"hdz-348"	"hdz-348-e1"	"hdz-348-s259"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_145"	145	2024-03-18	"new"	3	4	5	"anestrus"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-08	"ze"	"quick-dna fecal/soil microbe"	33	"hdz12"	6	1.6e+07	NA	NA	NA	NA	NA	NA
"hdz-340-s326"	"sample extracted and sequenced"	"hdz-340"	"hdz-340-e1"	"hdz-340-s326"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_145"	145	2024-03-18	"new"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-08-28	"sa"	"quick-dna fecal/soil microbe"	35	"hdz15"	4	160000	NA	NA	NA	NA	NA	NA
"hdz-392-s269"	"sample extracted and sequenced"	"hdz-392"	"hdz-392-e1"	"hdz-392-s269"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_146"	146	2024-03-19	"new"	5	5	5	"anestrus"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-08-19	"sa"	"quick-dna fecal/soil microbe"	7.3	"hdz12"	16	1.6e+17	NA	NA	NA	NA	NA	NA
"hdz-341-s170"	"sample extracted and sequenced"	"hdz-341"	"hdz-341-e1"	"hdz-341-s170"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_147"	147	2024-03-20	"new"	5	5	5	"anestrus"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-07-18	"as"	"quick-dna fecal/soil microbe"	57	"hdz8"	9	1.6e+10	NA	NA	NA	NA	NA	NA
"hdz-349-s173"	"sample extracted and sequenced"	"hdz-349"	"hdz-349-e1"	"hdz-349-s173"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_147"	147	2024-03-20	"new"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-07-19	"as"	"quick-dna fecal/soil microbe"	86	"hdz8"	12	1.6e+13	NA	NA	NA	NA	NA	NA
"hdz-229-s130"	"sample extracted and sequenced"	"hdz-229"	"hdz-229-e1"	"hdz-229-s130"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	11	"culi_148"	148	2024-03-21	"new"	3	4	5	"estrus"	"n"	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898	2024-06-27	"ze"	"quick-dna fecal/soil microbe"	96	"hdz6"	15	1.6e+16	NA	NA	NA	NA	NA	NA
"hdz-218-s204"	"sample extracted and sequenced"	"hdz-218"	"hdz-218-e1"	"hdz-218-s204"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	7	"warble_148"	148	2024-03-21	"new"	1	1	1	"estrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-05-02	"wj"	"quick-dna fecal/soil microbe"	58	"hdz9"	20	1.6e+21	NA	NA	NA	NA	NA	NA
