"ID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"txid2022662"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Superficieibacter"	"s__Superficieibacter electus"
"txid68334"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Erwinia"	"s__Erwinia aphidicola"
"txid182337"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Erwinia"	"s__Erwinia billingiae"
"txid1563158"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Erwinia"	"s__Erwinia endophytica"
"txid55211"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Erwinia"	"s__Erwinia persicina"
"txid55212"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Erwinia"	"s__Erwinia rhapontici"
"txid221276"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Pantoea"	"s__Curtobacterium plantarum"
"txid549"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Pantoea"	"s__Pantoea agglomerans"
"txid553"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Pantoea"	"s__Pantoea ananatis"
"txid470931"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Pantoea"	"s__Pantoea anthophila"
"txid92488"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Pantoea"	"s__Pantoea endophytica"
"txid66270"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Pantoea"	"s__Pantoea stewartii"
"txid546367"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Hafniaceae"	"g__Hafnia"	"s__Hafnia paralvei"
"txid582"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Morganella"	"s__Morganella morganii"
"txid2050966"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Proteus"	"s__Proteus cibi"
"txid2050967"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Proteus"	"s__Proteus faecis"
"txid584"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Proteus"	"s__Proteus mirabilis"
"txid626774"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Proteus"	"s__Proteus terrae"
"txid520999"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Providencia"	"s__Providencia alcalifaciens"
"txid2027290"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Providencia"	"s__Providencia huaxiensis"
"txid587"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Providencia"	"s__Providencia rettgeri"
"txid158850"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Providencia"	"s__Providencia rustigianii"
"txid333965"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Providencia"	"s__Providencia vermicola"
"txid71656"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Pectobacteriaceae"	"g__Brenneria"	"s__Brenneria alni"
"txid2703885"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Rahnella"	"s__Rahnella aceris"
"txid745277"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Rahnella"	"s__Rahnella aquatilis"
"txid2703882"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Rahnella"	"s__Rahnella contaminans"
"txid58169"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Rahnella"	"s__Rahnella inusitata"
"txid2787622"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Rahnella"	"s__Rahnella laticis"
"txid1510570"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Rahnella"	"s__Rahnella victoriana"
"txid1513468"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Rouxiella"	"s__Rouxiella chamberiensis"
"txid82995"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Serratia"	"s__Serratia grimesii"
"txid614"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Serratia"	"s__Serratia liquefaciens"
"txid615"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Serratia"	"s__Serratia marcescens"
"txid28151"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Serratia"	"s__Serratia proteamaculans"
"txid137545"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Serratia"	"s__Serratia quinivorans"
"txid1673609"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter albensis"
"txid106648"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter bereziniae"
"txid1217715"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter bohemicus"
"txid471"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter calcoaceticus"
"txid2004650"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter chinensis"
"txid280147"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter courvalinii"
"txid1120926"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter gerneri"
"txid106649"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter guillouiae"
"txid29430"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter haemolyticus"
"txid1353941"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter harbinensis"
"txid40214"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter johnsonii"
"txid2699469"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter kanungonis"
"txid2715163"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter lanii"
"txid28090"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter lwoffii"
"txid742719"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter oryzae"
"txid2053287"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter pseudolwoffii"
"txid40216"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter radioresistens"
"txid108981"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter schindleri"
"txid2715164"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter shaoyimingii"
"txid2136183"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter sichuanensis"
"txid180588"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Psychrobacter"	"s__Psychrobacter faecalis"
"txid228654"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Psychrobacter"	"s__Psychrobacter pulmonis"
"txid2025884"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Aggregatibacter"	"s__Aggregatibacter kilianii"
"txid249188"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__Haemophilus pittmaniae"
"txid1908258"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Rodentibacter"	"s__Rodentibacter heidelbergensis"
"txid2316085"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas bubulae"
"txid882211"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas deceptionensis"
"txid296"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas fragi"
"txid1608996"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas helleri"
"txid2482751"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas nitrititolerans"
"txid47885"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas oryzihabitans"
"txid2815362"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas palmensis"
"txid1215114"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas parafulva"
"txid2750624"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas paraversuta"
"txid2899822"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas petroselini"
"txid200451"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas poae"
"txid122355"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas psychrophila"
"txid237610"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas psychrotolerans"
"txid303"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas putida"
"txid2056231"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas qingdaonensis"
"txid1306993"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas soli"
"txid1608994"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas weihenstephanensis"
"txid336566"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Xanthomonadales"	"f__Xanthomonadaceae"	"g__Stenotrophomonas"	"s__Stenotrophomonas ginsengisoli"
"txid2606638"	"k__Bacteria"	"p__Spirochaetes"	"c__Spirochaetia"	"o__Spirochaetales"	"f__Spirochaetaceae"	"g__Bullifex"	"s__Bullifex porci"
"txid1197717"	"k__Bacteria"	"p__Synergistetes"	"c__Synergistia"	"o__Synergistales"	"f__Synergistaceae"	"g__Cloacibacillus"	"s__Cloacibacillus porcorum"
"txid2153"	"k__Bacteria"	"p__Tenericutes"	"c__Mollicutes"	"o__Anaeroplasmatales"	"f__Anaeroplasmataceae"	"g__Asteroleplasma"	"s__Asteroleplasma anaerobium"
