"ID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"txid361872"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter equorum"
"txid215"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter fennelliae"
"txid1591088"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter himalayensis"
"txid2905877"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter kayseriensis"
"txid2293435"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter monodelphidis"
"txid552535"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter pullorum"
"txid2867412"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter turcicus"
"txid648"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Aeromonadaceae"	"g__Aeromonas"	"s__Aeromonas caviae"
"txid196024"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Aeromonadaceae"	"g__Aeromonas"	"s__Aeromonas dhakensis"
"txid644"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Aeromonadaceae"	"g__Aeromonas"	"s__Aeromonas hydrophila"
"txid762983"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Succinivibrionaceae"	"g__Succinatimonas"	"s__Succinatimonas hippei"
"txid2172103"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Budviciaceae"	"g__Limnobaculum"	"s__Limnobaculum parvum"
"txid82985"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Budviciaceae"	"g__Pragia"	"s__Pragia fontium"
"txid565"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Atlantibacter"	"s__Atlantibacter hermannii"
"txid35703"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter amalonaticus"
"txid57706"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter braakii"
"txid1748967"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter cronae"
"txid67824"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter farmeri"
"txid1006003"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter freundii"
"txid67829"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter murliniae"
"txid2653932"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter telavivensis"
"txid133448"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter youngae"
"txid61645"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter asburiae"
"txid2494701"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter chengduensis"
"txid69219"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter cloacae"
"txid299767"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter ludwigii"
"txid539813"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter mori"
"txid2529382"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter quasihormaechei"
"txid2497436"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter quasiroggenkampii"
"txid2071710"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter sichuanensis"
"txid2529381"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter wuhouensis"
"txid208962"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Escherichia"	"s__Escherichia albertii"
"txid562"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Escherichia"	"s__Escherichia coli"
"txid585054"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Escherichia"	"s__Escherichia fergusonii"
"txid1499973"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Escherichia"	"s__Escherichia marmotae"
"txid1028307"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella aerogenes"
"txid2489010"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella africana"
"txid2058152"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella grimontii"
"txid571"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella oxytoca"
"txid2587529"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella pasteurii"
"txid573"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella pneumoniae"
"txid1463164"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella quasipneumoniae"
"txid244366"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella variicola"
"txid580"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Kluyvera"	"s__Kluyvera cryocrescens"
"txid73098"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Kluyvera"	"s__Kluyvera georgiana"
"txid83655"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Leclercia"	"s__Leclercia adecarboxylata"
"txid61646"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Lelliottia"	"s__Lelliottia amnigena"
"txid2080838"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Lelliottia"	"s__Lelliottia aquatilis"
"txid54291"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Raoultella"	"s__Raoultella ornithinolytica"
"txid1005996"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Raoultella"	"s__Raoultella planticola"
"txid621"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Shigella"	"s__Shigella boydii"
"txid622"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Shigella"	"s__Shigella dysenteriae"
"txid623"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Shigella"	"s__Shigella flexneri"
"txid624"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Shigella"	"s__Shigella sonnei"
"txid68334"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Erwinia"	"s__Erwinia aphidicola"
"txid182337"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Erwinia"	"s__Erwinia billingiae"
"txid55211"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Erwinia"	"s__Erwinia persicina"
"txid55212"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Erwinia"	"s__Erwinia rhapontici"
"txid221276"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Pantoea"	"s__Curtobacterium plantarum"
"txid549"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Pantoea"	"s__Pantoea agglomerans"
"txid553"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Pantoea"	"s__Pantoea ananatis"
"txid92488"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Pantoea"	"s__Pantoea endophytica"
"txid1592631"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Pantoea"	"s__Pantoea pleuroti"
"txid582"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Morganella"	"s__Morganella morganii"
"txid2050966"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Proteus"	"s__Proteus cibi"
"txid1987580"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Proteus"	"s__Proteus columbae"
"txid2050967"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Proteus"	"s__Proteus faecis"
"txid584"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Proteus"	"s__Proteus mirabilis"
"txid626774"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Proteus"	"s__Proteus terrae"
"txid520999"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Providencia"	"s__Providencia alcalifaciens"
"txid2027290"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Providencia"	"s__Providencia huaxiensis"
"txid587"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Providencia"	"s__Providencia rettgeri"
"txid158850"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Providencia"	"s__Providencia rustigianii"
"txid333965"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Providencia"	"s__Providencia vermicola"
"txid71656"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Pectobacteriaceae"	"g__Brenneria"	"s__Brenneria alni"
"txid41202"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Ewingella"	"s__Ewingella americana"
"txid2703885"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Rahnella"	"s__Rahnella aceris"
"txid2703882"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Rahnella"	"s__Rahnella contaminans"
"txid58169"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Rahnella"	"s__Rahnella inusitata"
"txid1510570"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Rahnella"	"s__Rahnella victoriana"
"txid1513468"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Rouxiella"	"s__Rouxiella chamberiensis"
"txid614"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Yersiniaceae"	"g__Serratia"	"s__Serratia liquefaciens"
"txid280147"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter courvalinii"
"txid40214"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter johnsonii"
"txid2699469"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter kanungonis"
"txid2715163"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter lanii"
"txid28090"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter lwoffii"
"txid742719"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter oryzae"
"txid108981"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Moraxellales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__Acinetobacter schindleri"
"txid985008"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Aggregatibacter"	"s__Aggregatibacter aphrophilus"
"txid2025884"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Aggregatibacter"	"s__Aggregatibacter kilianii"
"txid249188"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__Haemophilus pittmaniae"
"txid85403"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Mannheimia"	"s__Mannheimia ruminalis"
"txid1908258"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Rodentibacter"	"s__Rodentibacter heidelbergensis"
"txid1907939"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Rodentibacter"	"s__Rodentibacter myodis"
"txid749"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__"	"s__Pasteurella aerogenes"
"txid2740531"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas allii"
"txid47878"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas azotoformans"
"txid2316085"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas bubulae"
"txid882211"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas deceptionensis"
"txid296"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas fragi"
"txid1608996"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas helleri"
"txid1615674"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas lactis"
"txid2750624"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas paraversuta"
"txid2899822"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas petroselini"
"txid122355"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas psychrophila"
"txid1608994"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas weihenstephanensis"
"txid2606638"	"k__Bacteria"	"p__Spirochaetes"	"c__Spirochaetia"	"o__Spirochaetales"	"f__Spirochaetaceae"	"g__Bullifex"	"s__Bullifex porci"
"txid2153"	"k__Bacteria"	"p__Tenericutes"	"c__Mollicutes"	"o__Anaeroplasmatales"	"f__Anaeroplasmataceae"	"g__Asteroleplasma"	"s__Asteroleplasma anaerobium"
